TheSunX,TheSunY,TheSunZ,MercuryX,MercuryY,MercuryZ,VenusX,VenusY,VenusZ,EarthX,EarthY,EarthZ,MarsX,MarsY,MarsZ,JupiterX,JupiterY,JupiterZ,SaturnX,SaturnY,SaturnZ,UranusX,UranusY,UranusZ,NeptuneX,NeptuneY,NeptuneZ,PlutoX,PlutoY,PlutoZ,
5.63023e+08,2.7939e+08,-2.42648e+07,3.62196e+10,-5.33516e+10,-7.66669e+09,4.44657e+10,-9.80095e+10,-3.91039e+09,-1.44762e+11,3.19535e+10,-2.72402e+07,-2.17694e+11,-9.95253e+10,3.23073e+09,-7.93117e+11,1.68391e+11,1.70271e+10,-5.05136e+11,-1.40958e+12,4.46177e+10,2.81027e+12,1.01622e+12,-3.26529e+10,4.19355e+12,-1.58219e+12,-6.40706e+10,1.30839e+12,-4.76684e+12,1.31862e+11,
5.63024e+08,2.79434e+08,-2.42649e+07,3.63308e+10,-5.3247e+10,-7.66835e+09,4.4581e+10,-9.79584e+10,-3.91635e+09,-1.44787e+11,3.18483e+10,-2.72185e+07,-2.17655e+11,-9.95971e+10,3.22825e+09,-7.93127e+11,1.68348e+11,1.70275e+10,-5.05105e+11,-1.40959e+12,4.46167e+10,2.81026e+12,1.01624e+12,-3.26527e+10,4.19356e+12,-1.58217e+12,-6.40711e+10,1.30841e+12,-4.76683e+12,1.31857e+11,
5.63025e+08,2.79477e+08,-2.42649e+07,3.64417e+10,-5.3142e+10,-7.66997e+09,4.46963e+10,-9.79072e+10,-3.9223e+09,-1.44812e+11,3.17431e+10,-2.71969e+07,-2.17615e+11,-9.9669e+10,3.22577e+09,-7.93137e+11,1.68304e+11,1.70279e+10,-5.05074e+11,-1.40961e+12,4.46157e+10,2.81025e+12,1.01626e+12,-3.26525e+10,4.19357e+12,-1.58215e+12,-6.40717e+10,1.30843e+12,-4.76683e+12,1.31851e+11,
5.63026e+08,2.79521e+08,-2.4265e+07,3.65524e+10,-5.30367e+10,-7.67153e+09,4.48115e+10,-9.78558e+10,-3.92825e+09,-1.44837e+11,3.16379e+10,-2.71752e+07,-2.17575e+11,-9.97408e+10,3.22328e+09,-7.93148e+11,1.6826e+11,1.70283e+10,-5.05043e+11,-1.40962e+12,4.46147e+10,2.81024e+12,1.01628e+12,-3.26523e+10,4.19357e+12,-1.58213e+12,-6.40722e+10,1.30845e+12,-4.76683e+12,1.31845e+11,
5.63027e+08,2.79564e+08,-2.42651e+07,3.66629e+10,-5.2931e+10,-7.67305e+09,4.49267e+10,-9.78042e+10,-3.93419e+09,-1.44861e+11,3.15327e+10,-2.71535e+07,-2.17535e+11,-9.98126e+10,3.2208e+09,-7.93158e+11,1.68216e+11,1.70287e+10,-5.05012e+11,-1.40963e+12,4.46136e+10,2.81023e+12,1.01631e+12,-3.26521e+10,4.19358e+12,-1.58212e+12,-6.40727e+10,1.30847e+12,-4.76683e+12,1.3184e+11,
5.63027e+08,2.79608e+08,-2.42651e+07,3.67731e+10,-5.2825e+10,-7.67452e+09,4.50418e+10,-9.77526e+10,-3.94013e+09,-1.44886e+11,3.14275e+10,-2.71319e+07,-2.17495e+11,-9.98844e+10,3.21832e+09,-7.93168e+11,1.68172e+11,1.70291e+10,-5.04981e+11,-1.40964e+12,4.46126e+10,2.81023e+12,1.01633e+12,-3.26519e+10,4.19359e+12,-1.5821e+12,-6.40733e+10,1.30848e+12,-4.76683e+12,1.31834e+11,
5.63028e+08,2.79651e+08,-2.42652e+07,3.68832e+10,-5.27187e+10,-7.67594e+09,4.51568e+10,-9.77008e+10,-3.94606e+09,-1.4491e+11,3.13222e+10,-2.71102e+07,-2.17455e+11,-9.99562e+10,3.21584e+09,-7.93178e+11,1.68129e+11,1.70295e+10,-5.04951e+11,-1.40965e+12,4.46116e+10,2.81022e+12,1.01635e+12,-3.26517e+10,4.19359e+12,-1.58208e+12,-6.40738e+10,1.3085e+12,-4.76683e+12,1.31828e+11,
5.63029e+08,2.79695e+08,-2.42653e+07,3.6993e+10,-5.2612e+10,-7.67732e+09,4.52718e+10,-9.76489e+10,-3.95199e+09,-1.44935e+11,3.1217e+10,-2.70885e+07,-2.17415e+11,-1.00028e+11,3.21336e+09,-7.93189e+11,1.68085e+11,1.70299e+10,-5.0492e+11,-1.40966e+12,4.46106e+10,2.81021e+12,1.01637e+12,-3.26515e+10,4.1936e+12,-1.58206e+12,-6.40743e+10,1.30852e+12,-4.76683e+12,1.31823e+11,
5.6303e+08,2.79738e+08,-2.42653e+07,3.71025e+10,-5.2505e+10,-7.67864e+09,4.53867e+10,-9.75968e+10,-3.95791e+09,-1.44959e+11,3.11117e+10,-2.70669e+07,-2.17375e+11,-1.001e+11,3.21087e+09,-7.93199e+11,1.68041e+11,1.70304e+10,-5.04889e+11,-1.40968e+12,4.46096e+10,2.8102e+12,1.01639e+12,-3.26513e+10,4.19361e+12,-1.58204e+12,-6.40749e+10,1.30854e+12,-4.76683e+12,1.31817e+11,
5.63031e+08,2.79782e+08,-2.42654e+07,3.72118e+10,-5.23976e+10,-7.67991e+09,4.55016e+10,-9.75446e+10,-3.96382e+09,-1.44983e+11,3.10064e+10,-2.70452e+07,-2.17335e+11,-1.00172e+11,3.20839e+09,-7.93209e+11,1.67997e+11,1.70308e+10,-5.04858e+11,-1.40969e+12,4.46085e+10,2.81019e+12,1.01642e+12,-3.26512e+10,4.19361e+12,-1.58202e+12,-6.40754e+10,1.30856e+12,-4.76683e+12,1.31811e+11,
5.63031e+08,2.79825e+08,-2.42655e+07,3.73209e+10,-5.229e+10,-7.68114e+09,4.56164e+10,-9.74922e+10,-3.96973e+09,-1.45007e+11,3.09011e+10,-2.70235e+07,-2.17295e+11,-1.00243e+11,3.2059e+09,-7.93219e+11,1.67953e+11,1.70312e+10,-5.04827e+11,-1.4097e+12,4.46075e+10,2.81018e+12,1.01644e+12,-3.2651e+10,4.19362e+12,-1.58201e+12,-6.4076e+10,1.30858e+12,-4.76682e+12,1.31806e+11,
5.63032e+08,2.79868e+08,-2.42655e+07,3.74298e+10,-5.2182e+10,-7.68232e+09,4.57311e+10,-9.74398e+10,-3.97564e+09,-1.45031e+11,3.07957e+10,-2.70018e+07,-2.17255e+11,-1.00315e+11,3.20342e+09,-7.9323e+11,1.6791e+11,1.70316e+10,-5.04796e+11,-1.40971e+12,4.46065e+10,2.81017e+12,1.01646e+12,-3.26508e+10,4.19363e+12,-1.58199e+12,-6.40765e+10,1.3086e+12,-4.76682e+12,1.318e+11,
5.63033e+08,2.79912e+08,-2.42656e+07,3.75384e+10,-5.20736e+10,-7.68345e+09,4.58458e+10,-9.73872e+10,-3.98154e+09,-1.45055e+11,3.06904e+10,-2.69802e+07,-2.17215e+11,-1.00387e+11,3.20094e+09,-7.9324e+11,1.67866e+11,1.7032e+10,-5.04766e+11,-1.40972e+12,4.46055e+10,2.81017e+12,1.01648e+12,-3.26506e+10,4.19363e+12,-1.58197e+12,-6.4077e+10,1.30862e+12,-4.76682e+12,1.31795e+11,
5.63034e+08,2.79955e+08,-2.42657e+07,3.76468e+10,-5.19649e+10,-7.68453e+09,4.59604e+10,-9.73344e+10,-3.98743e+09,-1.45079e+11,3.0585e+10,-2.69585e+07,-2.17175e+11,-1.00458e+11,3.19845e+09,-7.9325e+11,1.67822e+11,1.70324e+10,-5.04735e+11,-1.40974e+12,4.46045e+10,2.81016e+12,1.0165e+12,-3.26504e+10,4.19364e+12,-1.58195e+12,-6.40776e+10,1.30864e+12,-4.76682e+12,1.31789e+11,
5.63034e+08,2.79999e+08,-2.42657e+07,3.7755e+10,-5.18559e+10,-7.68556e+09,4.6075e+10,-9.72816e+10,-3.99332e+09,-1.45103e+11,3.04796e+10,-2.69368e+07,-2.17135e+11,-1.0053e+11,3.19596e+09,-7.9326e+11,1.67778e+11,1.70328e+10,-5.04704e+11,-1.40975e+12,4.46034e+10,2.81015e+12,1.01653e+12,-3.26502e+10,4.19365e+12,-1.58193e+12,-6.40781e+10,1.30866e+12,-4.76682e+12,1.31783e+11,
5.63035e+08,2.80042e+08,-2.42658e+07,3.78629e+10,-5.17465e+10,-7.68654e+09,4.61894e+10,-9.72285e+10,-3.9992e+09,-1.45127e+11,3.03742e+10,-2.69151e+07,-2.17094e+11,-1.00602e+11,3.19348e+09,-7.93271e+11,1.67734e+11,1.70332e+10,-5.04673e+11,-1.40976e+12,4.46024e+10,2.81014e+12,1.01655e+12,-3.265e+10,4.19365e+12,-1.58191e+12,-6.40786e+10,1.30868e+12,-4.76682e+12,1.31778e+11,
5.63036e+08,2.80086e+08,-2.42659e+07,3.79705e+10,-5.16369e+10,-7.68747e+09,4.63039e+10,-9.71754e+10,-4.00508e+09,-1.45151e+11,3.02688e+10,-2.68934e+07,-2.17054e+11,-1.00673e+11,3.19099e+09,-7.93281e+11,1.67691e+11,1.70337e+10,-5.04642e+11,-1.40977e+12,4.46014e+10,2.81013e+12,1.01657e+12,-3.26498e+10,4.19366e+12,-1.5819e+12,-6.40792e+10,1.3087e+12,-4.76682e+12,1.31772e+11,
5.63037e+08,2.80129e+08,-2.42659e+07,3.8078e+10,-5.15268e+10,-7.68836e+09,4.64182e+10,-9.71221e+10,-4.01095e+09,-1.45174e+11,3.01634e+10,-2.68717e+07,-2.17014e+11,-1.00745e+11,3.18851e+09,-7.93291e+11,1.67647e+11,1.70341e+10,-5.04611e+11,-1.40978e+12,4.46004e+10,2.81012e+12,1.01659e+12,-3.26496e+10,4.19367e+12,-1.58188e+12,-6.40797e+10,1.30871e+12,-4.76682e+12,1.31766e+11,
5.63037e+08,2.80173e+08,-2.4266e+07,3.81852e+10,-5.14165e+10,-7.68919e+09,4.65325e+10,-9.70687e+10,-4.01682e+09,-1.45198e+11,3.00579e+10,-2.68501e+07,-2.16974e+11,-1.00817e+11,3.18602e+09,-7.93301e+11,1.67603e+11,1.70345e+10,-5.04581e+11,-1.4098e+12,4.45994e+10,2.81011e+12,1.01661e+12,-3.26494e+10,4.19367e+12,-1.58186e+12,-6.40802e+10,1.30873e+12,-4.76682e+12,1.31761e+11,
5.63038e+08,2.80216e+08,-2.42661e+07,3.82921e+10,-5.13058e+10,-7.68997e+09,4.66468e+10,-9.70152e+10,-4.02268e+09,-1.45221e+11,2.99525e+10,-2.68284e+07,-2.16933e+11,-1.00888e+11,3.18353e+09,-7.93312e+11,1.67559e+11,1.70349e+10,-5.0455e+11,-1.40981e+12,4.45983e+10,2.81011e+12,1.01664e+12,-3.26492e+10,4.19368e+12,-1.58184e+12,-6.40808e+10,1.30875e+12,-4.76681e+12,1.31755e+11,
5.63039e+08,2.8026e+08,-2.42661e+07,3.83988e+10,-5.11948e+10,-7.69071e+09,4.67609e+10,-9.69615e+10,-4.02854e+09,-1.45244e+11,2.9847e+10,-2.68067e+07,-2.16893e+11,-1.0096e+11,3.18104e+09,-7.93322e+11,1.67515e+11,1.70353e+10,-5.04519e+11,-1.40982e+12,4.45973e+10,2.8101e+12,1.01666e+12,-3.26491e+10,4.19369e+12,-1.58182e+12,-6.40813e+10,1.30877e+12,-4.76681e+12,1.31749e+11,
5.6304e+08,2.80303e+08,-2.42662e+07,3.85053e+10,-5.10834e+10,-7.69139e+09,4.6875e+10,-9.69077e+10,-4.03439e+09,-1.45268e+11,2.97415e+10,-2.6785e+07,-2.16853e+11,-1.01032e+11,3.17855e+09,-7.93332e+11,1.67472e+11,1.70357e+10,-5.04488e+11,-1.40983e+12,4.45963e+10,2.81009e+12,1.01668e+12,-3.26489e+10,4.19369e+12,-1.5818e+12,-6.40818e+10,1.30879e+12,-4.76681e+12,1.31744e+11,
5.6304e+08,2.80347e+08,-2.42663e+07,3.86115e+10,-5.09717e+10,-7.69203e+09,4.69891e+10,-9.68537e+10,-4.04023e+09,-1.45291e+11,2.9636e+10,-2.67633e+07,-2.16812e+11,-1.01103e+11,3.17606e+09,-7.93342e+11,1.67428e+11,1.70361e+10,-5.04457e+11,-1.40984e+12,4.45953e+10,2.81008e+12,1.0167e+12,-3.26487e+10,4.1937e+12,-1.58178e+12,-6.40824e+10,1.30881e+12,-4.76681e+12,1.31738e+11,
5.63041e+08,2.8039e+08,-2.42663e+07,3.87175e+10,-5.08597e+10,-7.69262e+09,4.7103e+10,-9.67997e+10,-4.04607e+09,-1.45314e+11,2.95305e+10,-2.67416e+07,-2.16772e+11,-1.01175e+11,3.17358e+09,-7.93353e+11,1.67384e+11,1.70365e+10,-5.04426e+11,-1.40985e+12,4.45943e+10,2.81007e+12,1.01672e+12,-3.26485e+10,4.19371e+12,-1.58177e+12,-6.40829e+10,1.30883e+12,-4.76681e+12,1.31733e+11,
5.63042e+08,2.80434e+08,-2.42664e+07,3.88232e+10,-5.07474e+10,-7.69315e+09,4.7217e+10,-9.67454e+10,-4.0519e+09,-1.45337e+11,2.94249e+10,-2.67199e+07,-2.16731e+11,-1.01246e+11,3.17109e+09,-7.93363e+11,1.6734e+11,1.70369e+10,-5.04396e+11,-1.40987e+12,4.45932e+10,2.81006e+12,1.01674e+12,-3.26483e+10,4.19371e+12,-1.58175e+12,-6.40835e+10,1.30885e+12,-4.76681e+12,1.31727e+11,
5.63042e+08,2.80477e+08,-2.42665e+07,3.89287e+10,-5.06347e+10,-7.69364e+09,4.73308e+10,-9.66911e+10,-4.05773e+09,-1.4536e+11,2.93194e+10,-2.66982e+07,-2.16691e+11,-1.01318e+11,3.1686e+09,-7.93373e+11,1.67296e+11,1.70374e+10,-5.04365e+11,-1.40988e+12,4.45922e+10,2.81005e+12,1.01677e+12,-3.26481e+10,4.19372e+12,-1.58173e+12,-6.4084e+10,1.30887e+12,-4.76681e+12,1.31721e+11,
5.63043e+08,2.80521e+08,-2.42665e+07,3.90339e+10,-5.05217e+10,-7.69408e+09,4.74446e+10,-9.66366e+10,-4.06355e+09,-1.45383e+11,2.92138e+10,-2.66765e+07,-2.16651e+11,-1.01389e+11,3.16611e+09,-7.93383e+11,1.67252e+11,1.70378e+10,-5.04334e+11,-1.40989e+12,4.45912e+10,2.81005e+12,1.01679e+12,-3.26479e+10,4.19373e+12,-1.58171e+12,-6.40845e+10,1.30889e+12,-4.76681e+12,1.31716e+11,
5.63044e+08,2.80564e+08,-2.42666e+07,3.91389e+10,-5.04083e+10,-7.69446e+09,4.75583e+10,-9.6582e+10,-4.06937e+09,-1.45406e+11,2.91082e+10,-2.66548e+07,-2.1661e+11,-1.01461e+11,3.16361e+09,-7.93394e+11,1.67209e+11,1.70382e+10,-5.04303e+11,-1.4099e+12,4.45902e+10,2.81004e+12,1.01681e+12,-3.26477e+10,4.19373e+12,-1.58169e+12,-6.40851e+10,1.30891e+12,-4.76681e+12,1.3171e+11,
5.63045e+08,2.80608e+08,-2.42667e+07,3.92436e+10,-5.02947e+10,-7.6948e+09,4.7672e+10,-9.65273e+10,-4.07518e+09,-1.45429e+11,2.90026e+10,-2.66331e+07,-2.16569e+11,-1.01533e+11,3.16112e+09,-7.93404e+11,1.67165e+11,1.70386e+10,-5.04272e+11,-1.40991e+12,4.45892e+10,2.81003e+12,1.01683e+12,-3.26475e+10,4.19374e+12,-1.58167e+12,-6.40856e+10,1.30893e+12,-4.7668e+12,1.31704e+11,
5.63045e+08,2.80651e+08,-2.42667e+07,3.9348e+10,-5.01807e+10,-7.69509e+09,4.77856e+10,-9.64724e+10,-4.08099e+09,-1.45451e+11,2.8897e+10,-2.66114e+07,-2.16529e+11,-1.01604e+11,3.15863e+09,-7.93414e+11,1.67121e+11,1.7039e+10,-5.04241e+11,-1.40993e+12,4.45881e+10,2.81002e+12,1.01685e+12,-3.26473e+10,4.19375e+12,-1.58166e+12,-6.40861e+10,1.30895e+12,-4.7668e+12,1.31699e+11,
5.63046e+08,2.80695e+08,-2.42668e+07,3.94523e+10,-5.00663e+10,-7.69533e+09,4.78991e+10,-9.64174e+10,-4.08679e+09,-1.45474e+11,2.87914e+10,-2.65897e+07,-2.16488e+11,-1.01676e+11,3.15614e+09,-7.93424e+11,1.67077e+11,1.70394e+10,-5.04211e+11,-1.40994e+12,4.45871e+10,2.81001e+12,1.01688e+12,-3.26471e+10,4.19375e+12,-1.58164e+12,-6.40867e+10,1.30896e+12,-4.7668e+12,1.31693e+11,
5.63047e+08,2.80738e+08,-2.42669e+07,3.95562e+10,-4.99517e+10,-7.69551e+09,4.80126e+10,-9.63622e+10,-4.09258e+09,-1.45497e+11,2.86858e+10,-2.6568e+07,-2.16448e+11,-1.01747e+11,3.15365e+09,-7.93434e+11,1.67033e+11,1.70398e+10,-5.0418e+11,-1.40995e+12,4.45861e+10,2.81e+12,1.0169e+12,-3.2647e+10,4.19376e+12,-1.58162e+12,-6.40872e+10,1.30898e+12,-4.7668e+12,1.31687e+11,
5.63048e+08,2.80781e+08,-2.42669e+07,3.96599e+10,-4.98367e+10,-7.69565e+09,4.81259e+10,-9.63069e+10,-4.09837e+09,-1.45519e+11,2.85801e+10,-2.65463e+07,-2.16407e+11,-1.01818e+11,3.15115e+09,-7.93445e+11,1.6699e+11,1.70402e+10,-5.04149e+11,-1.40996e+12,4.45851e+10,2.81e+12,1.01692e+12,-3.26468e+10,4.19377e+12,-1.5816e+12,-6.40877e+10,1.309e+12,-4.7668e+12,1.31682e+11,
5.63048e+08,2.80825e+08,-2.4267e+07,3.97634e+10,-4.97214e+10,-7.69574e+09,4.82393e+10,-9.62515e+10,-4.10415e+09,-1.45542e+11,2.84744e+10,-2.65246e+07,-2.16366e+11,-1.0189e+11,3.14866e+09,-7.93455e+11,1.66946e+11,1.70406e+10,-5.04118e+11,-1.40997e+12,4.45841e+10,2.80999e+12,1.01694e+12,-3.26466e+10,4.19378e+12,-1.58158e+12,-6.40883e+10,1.30902e+12,-4.7668e+12,1.31676e+11,
5.63049e+08,2.80868e+08,-2.42671e+07,3.98666e+10,-4.96057e+10,-7.69577e+09,4.83525e+10,-9.6196e+10,-4.10993e+09,-1.45564e+11,2.83687e+10,-2.65029e+07,-2.16326e+11,-1.01961e+11,3.14617e+09,-7.93465e+11,1.66902e+11,1.70411e+10,-5.04087e+11,-1.40998e+12,4.4583e+10,2.80998e+12,1.01696e+12,-3.26464e+10,4.19378e+12,-1.58156e+12,-6.40888e+10,1.30904e+12,-4.7668e+12,1.31671e+11,
5.6305e+08,2.80912e+08,-2.42671e+07,3.99695e+10,-4.94898e+10,-7.69576e+09,4.84657e+10,-9.61403e+10,-4.1157e+09,-1.45586e+11,2.8263e+10,-2.64811e+07,-2.16285e+11,-1.02033e+11,3.14367e+09,-7.93475e+11,1.66858e+11,1.70415e+10,-5.04056e+11,-1.41e+12,4.4582e+10,2.80997e+12,1.01699e+12,-3.26462e+10,4.19379e+12,-1.58155e+12,-6.40894e+10,1.30906e+12,-4.7668e+12,1.31665e+11,
5.6305e+08,2.80955e+08,-2.42672e+07,4.00722e+10,-4.93735e+10,-7.69569e+09,4.85789e+10,-9.60845e+10,-4.12147e+09,-1.45608e+11,2.81573e+10,-2.64594e+07,-2.16244e+11,-1.02104e+11,3.14118e+09,-7.93485e+11,1.66814e+11,1.70419e+10,-5.04026e+11,-1.41001e+12,4.4581e+10,2.80996e+12,1.01701e+12,-3.2646e+10,4.1938e+12,-1.58153e+12,-6.40899e+10,1.30908e+12,-4.7668e+12,1.31659e+11,
5.63051e+08,2.80999e+08,-2.42673e+07,4.01746e+10,-4.92568e+10,-7.69558e+09,4.86919e+10,-9.60286e+10,-4.12723e+09,-1.4563e+11,2.80516e+10,-2.64377e+07,-2.16203e+11,-1.02176e+11,3.13868e+09,-7.93496e+11,1.6677e+11,1.70423e+10,-5.03995e+11,-1.41002e+12,4.458e+10,2.80995e+12,1.01703e+12,-3.26458e+10,4.1938e+12,-1.58151e+12,-6.40904e+10,1.3091e+12,-4.76679e+12,1.31654e+11,
5.63052e+08,2.81042e+08,-2.42673e+07,4.02768e+10,-4.91399e+10,-7.69541e+09,4.88049e+10,-9.59725e+10,-4.13299e+09,-1.45652e+11,2.79459e+10,-2.6416e+07,-2.16163e+11,-1.02247e+11,3.13619e+09,-7.93506e+11,1.66727e+11,1.70427e+10,-5.03964e+11,-1.41003e+12,4.4579e+10,2.80994e+12,1.01705e+12,-3.26456e+10,4.19381e+12,-1.58149e+12,-6.4091e+10,1.30912e+12,-4.76679e+12,1.31648e+11,
5.63052e+08,2.81086e+08,-2.42674e+07,4.03786e+10,-4.90226e+10,-7.69519e+09,4.89179e+10,-9.59163e+10,-4.13874e+09,-1.45674e+11,2.78401e+10,-2.63943e+07,-2.16122e+11,-1.02318e+11,3.13369e+09,-7.93516e+11,1.66683e+11,1.70431e+10,-5.03933e+11,-1.41004e+12,4.45779e+10,2.80994e+12,1.01707e+12,-3.26454e+10,4.19382e+12,-1.58147e+12,-6.40915e+10,1.30914e+12,-4.76679e+12,1.31642e+11,
5.63053e+08,2.81129e+08,-2.42675e+07,4.04803e+10,-4.8905e+10,-7.69493e+09,4.90307e+10,-9.58599e+10,-4.14448e+09,-1.45696e+11,2.77343e+10,-2.63726e+07,-2.16081e+11,-1.0239e+11,3.1312e+09,-7.93526e+11,1.66639e+11,1.70435e+10,-5.03902e+11,-1.41006e+12,4.45769e+10,2.80993e+12,1.0171e+12,-3.26452e+10,4.19382e+12,-1.58145e+12,-6.4092e+10,1.30916e+12,-4.76679e+12,1.31637e+11,
5.63054e+08,2.81173e+08,-2.42675e+07,4.05816e+10,-4.87871e+10,-7.69461e+09,4.91435e+10,-9.58035e+10,-4.15022e+09,-1.45718e+11,2.76285e+10,-2.63509e+07,-2.1604e+11,-1.02461e+11,3.1287e+09,-7.93536e+11,1.66595e+11,1.70439e+10,-5.03871e+11,-1.41007e+12,4.45759e+10,2.80992e+12,1.01712e+12,-3.2645e+10,4.19383e+12,-1.58143e+12,-6.40926e+10,1.30918e+12,-4.76679e+12,1.31631e+11,
5.63054e+08,2.81216e+08,-2.42676e+07,4.06827e+10,-4.86688e+10,-7.69424e+09,4.92563e+10,-9.57469e+10,-4.15595e+09,-1.4574e+11,2.75227e+10,-2.63291e+07,-2.15999e+11,-1.02532e+11,3.1262e+09,-7.93546e+11,1.66551e+11,1.70443e+10,-5.03841e+11,-1.41008e+12,4.45749e+10,2.80991e+12,1.01714e+12,-3.26449e+10,4.19384e+12,-1.58142e+12,-6.40931e+10,1.3092e+12,-4.76679e+12,1.31625e+11,
5.63055e+08,2.8126e+08,-2.42677e+07,4.07836e+10,-4.85502e+10,-7.69382e+09,4.9369e+10,-9.56901e+10,-4.16168e+09,-1.45761e+11,2.74169e+10,-2.63074e+07,-2.15958e+11,-1.02604e+11,3.12371e+09,-7.93557e+11,1.66508e+11,1.70447e+10,-5.0381e+11,-1.41009e+12,4.45739e+10,2.8099e+12,1.01716e+12,-3.26447e+10,4.19384e+12,-1.5814e+12,-6.40936e+10,1.30921e+12,-4.76679e+12,1.3162e+11,
5.63056e+08,2.81303e+08,-2.42677e+07,4.08841e+10,-4.84313e+10,-7.69335e+09,4.94816e+10,-9.56333e+10,-4.1674e+09,-1.45783e+11,2.73111e+10,-2.62857e+07,-2.15917e+11,-1.02675e+11,3.12121e+09,-7.93567e+11,1.66464e+11,1.70452e+10,-5.03779e+11,-1.4101e+12,4.45728e+10,2.80989e+12,1.01718e+12,-3.26445e+10,4.19385e+12,-1.58138e+12,-6.40942e+10,1.30923e+12,-4.76679e+12,1.31614e+11,
5.63057e+08,2.81347e+08,-2.42678e+07,4.09844e+10,-4.83121e+10,-7.69283e+09,4.95941e+10,-9.55763e+10,-4.17311e+09,-1.45804e+11,2.72052e+10,-2.6264e+07,-2.15876e+11,-1.02746e+11,3.11871e+09,-7.93577e+11,1.6642e+11,1.70456e+10,-5.03748e+11,-1.41011e+12,4.45718e+10,2.80988e+12,1.01721e+12,-3.26443e+10,4.19386e+12,-1.58136e+12,-6.40947e+10,1.30925e+12,-4.76679e+12,1.31609e+11,
5.63057e+08,2.8139e+08,-2.42679e+07,4.10845e+10,-4.81925e+10,-7.69225e+09,4.97066e+10,-9.55191e+10,-4.17882e+09,-1.45826e+11,2.70994e+10,-2.62422e+07,-2.15835e+11,-1.02818e+11,3.11621e+09,-7.93587e+11,1.66376e+11,1.7046e+10,-5.03717e+11,-1.41013e+12,4.45708e+10,2.80988e+12,1.01723e+12,-3.26441e+10,4.19386e+12,-1.58134e+12,-6.40952e+10,1.30927e+12,-4.76678e+12,1.31603e+11,
5.63058e+08,2.81434e+08,-2.42679e+07,4.11842e+10,-4.80726e+10,-7.69163e+09,4.98189e+10,-9.54619e+10,-4.18453e+09,-1.45847e+11,2.69935e+10,-2.62205e+07,-2.15794e+11,-1.02889e+11,3.11371e+09,-7.93597e+11,1.66332e+11,1.70464e+10,-5.03686e+11,-1.41014e+12,4.45698e+10,2.80987e+12,1.01725e+12,-3.26439e+10,4.19387e+12,-1.58132e+12,-6.40958e+10,1.30929e+12,-4.76678e+12,1.31597e+11,
5.63059e+08,2.81477e+08,-2.4268e+07,4.12837e+10,-4.79524e+10,-7.69095e+09,4.99313e+10,-9.54045e+10,-4.19023e+09,-1.45868e+11,2.68876e+10,-2.61988e+07,-2.15753e+11,-1.0296e+11,3.11122e+09,-7.93608e+11,1.66288e+11,1.70468e+10,-5.03655e+11,-1.41015e+12,4.45688e+10,2.80986e+12,1.01727e+12,-3.26437e+10,4.19388e+12,-1.58131e+12,-6.40963e+10,1.30931e+12,-4.76678e+12,1.31592e+11,
5.63059e+08,2.81521e+08,-2.4268e+07,4.13829e+10,-4.78319e+10,-7.69023e+09,5.00435e+10,-9.53469e+10,-4.19592e+09,-1.45889e+11,2.67817e+10,-2.61771e+07,-2.15712e+11,-1.03031e+11,3.10872e+09,-7.93618e+11,1.66245e+11,1.70472e+10,-5.03625e+11,-1.41016e+12,4.45677e+10,2.80985e+12,1.01729e+12,-3.26435e+10,4.19388e+12,-1.58129e+12,-6.40969e+10,1.30933e+12,-4.76678e+12,1.31586e+11,
5.6306e+08,2.81564e+08,-2.42681e+07,4.14818e+10,-4.77111e+10,-7.68945e+09,5.01557e+10,-9.52893e+10,-4.20161e+09,-1.4591e+11,2.66758e+10,-2.61553e+07,-2.15671e+11,-1.03103e+11,3.10622e+09,-7.93628e+11,1.66201e+11,1.70476e+10,-5.03594e+11,-1.41017e+12,4.45667e+10,2.80984e+12,1.01731e+12,-3.26433e+10,4.19389e+12,-1.58127e+12,-6.40974e+10,1.30935e+12,-4.76678e+12,1.3158e+11,
5.63061e+08,2.81607e+08,-2.42682e+07,4.15805e+10,-4.75899e+10,-7.68862e+09,5.02679e+10,-9.52315e+10,-4.20729e+09,-1.45931e+11,2.65699e+10,-2.61336e+07,-2.1563e+11,-1.03174e+11,3.10372e+09,-7.93638e+11,1.66157e+11,1.7048e+10,-5.03563e+11,-1.41019e+12,4.45657e+10,2.80983e+12,1.01734e+12,-3.26431e+10,4.1939e+12,-1.58125e+12,-6.40979e+10,1.30937e+12,-4.76678e+12,1.31575e+11,
5.63061e+08,2.81651e+08,-2.42682e+07,4.16789e+10,-4.74684e+10,-7.68774e+09,5.03799e+10,-9.51736e+10,-4.21296e+09,-1.45952e+11,2.64639e+10,-2.61119e+07,-2.15588e+11,-1.03245e+11,3.10121e+09,-7.93648e+11,1.66113e+11,1.70484e+10,-5.03532e+11,-1.4102e+12,4.45647e+10,2.80982e+12,1.01736e+12,-3.26429e+10,4.1939e+12,-1.58123e+12,-6.40985e+10,1.30939e+12,-4.76678e+12,1.31569e+11,
